Geography,avgAnnCount,avgDeathsPerYear,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,binnedInc,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,PctNoHS18_24,PctHS18_24,PctSomeCol18_24,PctBachDeg18_24,PctHS25_Over,PctBachDeg25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPrivateCoverage,PctPrivateCoverageAlone,PctEmpPrivCoverage,PctPublicCoverage,PctPublicCoverageAlone,PctWhite,PctBlack,PctAsian,PctOtherRace,PctMarriedHouseholds,BirthRate,City,State,Region,Division,TARGET_deathRate
"Bladen County, North Carolina",0.13653603034134007,0.2141491395793499,0.21718129378655116,0.21974571662684517,0.7554806070826309,0.0,0.6495999999999998,9,0.6237288135593217,0.6574500768049157,0.7831815604256315,0.49511400651465787,0.6977363515312917,0.532871972318339,1.0,0.05047318611987383,0.5599128540305011,0.2917547568710359,0.4924114671163574,0.7500000000000001,0.4528571428571428,0.4395198522622346,0.37303785780240073,0.7017167381974247,0.6828528072837632,0.531156587592418,1.0,0.016118713363492975,0.6054934828613989,0.4457888529217299,0.7435232407842848,0.3355328274496866,137,33,2,6,0.48689062552860396
"Gloucester County, New Jersey",1.0,1.0,1.0,1.0,0.16863406408094436,0.5070083768455568,0.5535999999999998,8,0.535593220338983,0.5683563748079877,0.9066012875679644,0.6210640608034745,0.2822902796271638,0.5259515570934256,1.0,0.6876971608832809,0.5838779956427014,0.7357293868921774,0.7369308600337267,0.5641025641025641,0.7957142857142858,0.9030470914127424,0.8605724838411818,0.32188841201716734,0.3095599393019727,0.7994284835509382,0.408121575358255,1.0,0.4417347576167437,0.7397844410574435,0.5203389172989966,0.44143846915209506,570,30,1,2,0.9280422206434592
"Osage County, Oklahoma",0.19890434049726086,0.32122370936902483,0.5064569569469672,0.3087818069523151,0.45193929173693104,0.0,0.6271999999999996,4,0.6271186440677965,0.6420890937019971,0.8432235898462257,0.6753528773072748,0.567243675099867,0.6920415224913494,1.0,0.17665615141955837,0.7494553376906317,0.3678646934460887,0.5531197301854974,0.4294871794871795,0.5800000000000001,0.5780240073868883,0.5189289012003693,0.53862660944206,0.48861911987860385,0.6194230107961936,0.45976667412290534,0.09239239971546874,0.14294356310119347,0.7090264774581252,0.43507795517890446,0.3757835697789508,1105,36,2,8,0.5518454616191347
"Warren County, Mississippi",0.20564686051411715,0.30592734225621415,0.3544240633919483,0.30614399220466687,0.6239460370994941,0.0,0.49919999999999976,2,0.48813559322033884,0.5345622119815668,0.8532305947496582,0.47122692725298576,0.5832223701731025,0.6141868512110726,1.0,0.35962145110410104,0.49237472766884527,0.482029598308668,0.5919055649241146,0.4871794871794872,0.52,0.5595567867036013,0.5133887349953831,0.5472103004291845,0.5796661608497723,0.4384352622054228,1.0,0.3053438829812877,0.12243313399514115,0.48026662972912315,0.38288920080333677,0.4368195315077532,1570,24,2,1,0.7247877127101731
"Wabasha County, Minnesota",1.0,0.13766730401529637,0.7207840162871001,0.1339248731330858,0.13827993254637438,0.8978145476507392,0.6879999999999996,7,0.7016949152542373,0.6881720430107529,0.7798458921244872,0.8403908794788273,0.3675099866844208,0.6937716262975778,0.9475445780052143,0.4290220820189275,0.6884531590413943,0.5116279069767441,0.6164020655488471,0.20512820512820518,0.7928571428571429,0.7553093259464452,0.6555863342566943,0.4914163090128755,0.3732928679817906,0.9729171161729235,0.006793257561667528,0.13087360928777084,0.05740217497135681,0.7937754137787041,0.5485338208594072,0.3315737380402507,1550,23,0,7,0.6827008277681926
"Avery County, North Carolina",0.0809102402022756,0.10707456978967494,0.28923574379752903,0.11063073792375436,0.5598650927487354,0.0,0.6847999999999997,0,0.6542372881355931,0.7373271889400922,0.7331465359084695,0.6558089033659065,0.3834886817576565,0.45501730103806226,1.0,0.2712933753943218,0.5010893246187363,0.3636363636363636,0.4620573355817875,0.41666666666666674,0.5142857142857142,0.4450600184672207,0.3213296398891966,0.5708154506437767,0.4704097116843702,0.8811850744624787,0.16827104353754077,0.18132876925108576,0.4351747687531587,0.7653726699022945,0.6449828324016805,0.3071593533487298,74,33,2,6,0.5965019114313747
"Jackson County, Kansas",1.0,0.08565965583173996,0.6218638350531925,0.08208065840381039,0.23946037099494102,0.0,0.5919999999999997,6,0.5762711864406778,0.6205837173579108,0.8298809166416492,0.8317046688382193,0.6231691078561917,0.527681660899654,1.0,0.49211356466876977,0.7211328976034858,0.42283298097251576,0.7622259696458683,0.25641025641025644,0.7914285714285716,0.8162511542012929,0.722068328716528,0.42489270386266087,0.3156297420333839,0.8621327335640692,0.027098253685699368,0.18097866820598799,0.008863619840744153,0.8171477907573941,0.6290323073861672,0.39260969976905313,741,16,0,7,0.6827008277681926
"Johnson County, Wyoming",0.03624104509060261,0.048948374760994263,0.574719067483683,0.050892764136218197,0.21922428330522767,0.0,0.7135999999999997,6,0.6949152542372881,0.7219662058371735,0.7731745555221989,0.6731813246471228,0.7749667110519308,0.7629757785467127,1.0,0.21451104100946375,0.6230936819172113,0.5919661733615221,0.7790893760539629,0.20512820512820518,0.78,0.6048711650028749,0.6094182825484764,0.4141630901287553,0.2913505311077389,0.9706067923643777,0.0018765715769447674,0.0,0.356777879280523,0.5804251835907737,0.7274560470097197,0.2906631474760806,759,50,3,3,0.5721438478974256
"Andrew County, Missouri",0.05731142014327856,0.09789674952198851,0.6720225145206683,0.10805197873015795,0.25295109612141653,0.0,0.6399999999999996,7,0.6372881355932203,0.6420890937019971,0.8298809166416492,0.8317046688382193,0.5619174434087884,0.6038062283737023,1.0,0.30283911671924296,0.718954248366013,0.5031712473572938,0.7470489038785834,0.2948717948717949,0.7971428571428572,0.8771929824561406,0.709141274238227,0.3326180257510729,0.2852807283763278,0.9611842415972636,0.05355289953918691,0.08181896617938157,0.03884142467613457,0.884525139199984,0.8060794995659926,0.3177169251072254,34,25,0,7,0.3872932101897899
"Gordon County, Georgia",0.21913190054782974,0.3120458891013384,0.42394363385960365,0.36578354006878333,0.49241146711635764,0.0,0.4703999999999998,3,0.4440677966101694,0.500768049155146,0.9366223022782616,0.6666666666666665,0.7243675099866844,0.6262975778546712,0.7910964078049763,0.17665615141955837,0.6143790849673203,0.23678646934460884,0.6205733558178751,0.5064102564102565,0.4828571428571428,0.5503231763619576,0.507848568790397,0.48712446351931316,0.5705614567526555,0.8914897222754303,0.18256859926291302,0.40387583152410284,0.5004728190355464,0.744335091560604,0.6856973295870266,0.4354998350379412,579,10,2,6,0.7510402922967626
"Pope County, Illinois",0.017699115044247787,0.027533460803059275,0.3609109598610807,0.022290190790450387,0.5564924114671165,0.0,0.8127999999999999,2,0.8169491525423727,0.8387096774193549,0.8332165849427934,0.5298588490770901,0.8442077230359522,0.7283737024221453,1.0,0.0,0.5403050108932461,0.3086680761099366,0.3693086003372681,0.6153846153846154,0.5742857142857143,0.6048711650028749,0.44875346260387805,0.8068669527896994,0.731411229135053,0.9323781353420206,0.1481196010717187,0.18090473766828877,0.18739601261795039,0.7081282211062767,0.5933137480097647,0.37545364566149786,1188,13,0,0,0.5169322372204744
"Cheboygan County, Michigan",0.14664981036662453,0.2294455066921606,0.3850222550448096,0.1614053909518689,0.43507588532883656,0.0,0.8575999999999998,2,0.8745762711864407,0.8540706605222735,0.7464892091130458,0.7622149837133552,0.3035952063914781,0.8010380622837369,1.0,0.17034700315457418,0.6949891067538125,0.3932346723044397,0.48397976391231023,0.8653846153846155,0.5414285714285714,0.3878116343490306,0.3213296398891966,0.7939914163090127,0.6282245827010622,0.9241433740675193,0.027169746865685643,0.13215880935304625,0.019263738633818528,0.7228122460268362,0.4178378221912023,0.41174529858132636,275,22,0,0,0.6766128759430293
"Wilkin County, Minnesota",1.0,0.027533460803059275,0.6366339993213709,0.036529141045168474,0.23946037099494102,0.0,0.6847999999999997,6,0.6610169491525422,0.71889400921659,0.7564962140164784,0.7144408251900107,0.4287616511318243,0.49480968858131485,1.0,0.441640378548896,0.5010893246187363,0.4651162790697674,0.7925801011804382,0.10256410256410257,0.8114285714285714,0.6048711650028749,0.6592797783933517,0.41201716738197414,0.30652503793626706,0.9633131040841687,0.012983022758828492,0.08575570435217057,0.006066631228370256,0.660674724323246,0.8331059909981525,0.2071923457604751,1619,23,0,7,0.6827008277681926
"Greenwood County, South Carolina",0.3177412557943532,0.4650095602294455,0.3241053072792959,0.4528183032847191,0.6374367622259698,1.0,0.5311999999999998,1,0.5016949152542374,0.5468509984639017,0.8332165849427934,0.46688382193268185,0.5219707057256991,0.46539792387543244,1.0,0.580441640378549,0.4836601307189542,0.5539112050739957,0.5699831365935918,0.8012820512820514,0.49999999999999994,0.5004616805170823,0.45244690674053545,0.6008583690987124,0.6251896813353565,0.5983557403032853,1.0,0.2748571260144586,0.3325196670568482,0.4697072092687846,0.494071008701904,0.40481689211481364,608,40,2,6,0.7231638418079097
"Jefferson County, Tennessee",0.2562157606405394,0.3701720841300191,0.37115027644158805,0.3439067381566957,0.49241146711635764,0.0,0.6399999999999996,2,0.6338983050847458,0.6728110599078342,0.8532305947496582,0.6579804560260585,0.1544607190412783,0.6349480968858131,1.0,0.4290220820189275,0.6971677559912853,0.3002114164904862,0.6070826306913997,0.5576923076923077,0.5914285714285714,0.6075715604801479,0.5300092336103416,0.5708154506437767,0.5614567526555386,0.941679969204833,0.10330617675768175,0.0845841943845903,0.10748131225513394,0.7454033039878352,0.43476284927010816,0.41438469152095025,746,42,2,1,0.7651138401163776
"Sullivan County, Pennsylvania",0.044669195111672985,0.05506692160611854,0.4301510947885272,0.03608294352566579,0.3777403035413154,0.0,0.9439999999999996,3,0.949152542372881,0.9462365591397851,3.335668301144082e-05,0.6297502714440826,0.7616511318242345,0.7231833910034601,0.543140817298939,0.2523659305993691,0.9063180827886709,0.3086680761099366,0.4822934232715008,0.532051282051282,0.7414285714285715,0.6223453370267775,0.5060018467220683,0.6008583690987124,0.3399089529590288,0.9406651634966967,0.09926919520252588,0.18125574421370197,0.1023740461561127,0.6534351498377207,0.43337862021029033,0.41735400857802707,1434,38,1,2,0.9120741567712035
"Sheridan County, Montana",0.015170670037926676,0.027533460803059275,0.6002075806870123,0.018753419275568797,0.23608768971332209,0.0,0.7935999999999998,6,0.8440677966101693,0.7557603686635944,0.7131325261016046,0.7252985884907708,0.46870838881491356,0.8996539792387542,1.0,0.17034700315457418,0.49891067538126355,0.6469344608879491,0.790893760539629,0.14743589743589747,0.78,0.7737765466297324,0.5244690674053554,0.4420600858369098,0.3125948406676783,0.9193194778059377,0.0022229360341211803,0.06166850986340831,0.2508510247766762,0.6135688235300976,0.3859270537548328,0.3474100956779941,1361,26,3,3,0.5461619134612133
"Tishomingo County, Mississippi",0.09270965023177413,0.1407265774378585,0.2576794874353806,0.12285523761248238,0.4890387858347387,0.0,0.6559999999999996,0,0.6915254237288133,0.6328725038402457,0.8332165849427934,0.7144408251900107,0.4766977363515313,0.6816608996539791,1.0,0.18927444794952686,0.6710239651416121,0.19873150105708243,0.5497470489038786,0.6474358974358975,0.4957142857142857,0.4506001846722069,0.41181902123730363,0.6351931330472101,0.6100151745068284,0.9391320750257217,0.10489746004912502,0.061103554524069216,0.28266142446510206,0.7287234391553148,0.35188108562507836,0.4100956779940613,1482,24,2,1,0.6611861023715283
"Mariposa County, California",0.09270965023177413,0.12237093690248566,0.5018063511706353,0.10959398486373341,0.4384485666104554,0.0,0.9055999999999996,4,0.9559322033898303,0.8694316436251922,0.7564962140164784,0.7622149837133552,0.6844207723035952,0.4982698961937716,1.0,0.5047318611987383,0.457516339869281,0.4778012684989429,0.5160202360876897,0.717948717948718,0.6614285714285713,0.6020313942751616,0.5429362880886426,0.6459227467811157,0.48558421851289835,0.8615308058198461,0.04354650319600821,0.48448381620485065,0.5218984180211172,0.7419451105251449,0.9999999999999999,0.2900032992411745,925,4,3,5,0.529111268987449
"Grenada County, Mississippi",0.11378002528445007,0.17437858508604206,0.21975609269276064,0.13614929900237124,0.7284991568296798,0.8837094808394684,0.5791999999999998,9,0.5559322033898304,0.5714285714285715,0.9466293071816939,0.35179153094462534,0.9507323568575234,0.5449826989619376,1.0,0.025236593059936915,0.49455337690631807,0.3128964059196617,0.6164020655488471,0.576923076923077,0.47142857142857136,0.49861495844875364,0.43767313019390586,0.7038626609442059,0.6464339908952957,0.504871354723746,1.0,0.1831689842993332,0.0,0.4554391034700205,0.20765084229781225,0.5456944902672385,611,24,2,1,0.9201935112825198
"McPherson County, South Dakota",0.0058997050147492625,0.006118546845124282,0.31594179756891083,0.010406900969577368,0.46543001686340646,0.0,0.9535999999999997,1,0.9457627118644065,0.9831029185867896,0.6230694819707129,0.6275787187839306,0.25033288948069243,0.9567474048442904,1.0,1.0,0.49455337690631807,0.4482029598308668,0.5986509274873524,0.4038461538461539,0.7357142857142858,0.6186518928901201,0.39704524469067404,0.5600858369098711,0.2822458270106222,0.9266801966358782,0.008914336888183572,0.1318937641500995,0.0,0.6181859821606237,0.9999999999999999,0.12405146816232263,956,41,0,7,0.22598870056497178
"La Crosse County, Wisconsin",0.4761904761904762,0.6332695984703632,0.541905351190595,0.7702353445850568,0.31703204047217537,1.0,0.4191999999999999,5,0.4101694915254237,0.4301075268817204,0.796524233630208,0.5233441910966341,0.1411451398135819,0.4619377162629757,1.0,0.5299684542586752,0.4400871459694988,0.7188160676532769,0.8010118043844855,0.32051282051282054,0.78,0.8624192059095108,0.794090489381348,0.37339055793991416,0.3368740515933232,0.9051756142218657,0.05604800219668065,1.0,0.12887113300253245,0.5646739131487288,0.5266617348345415,0.33091388980534475,818,49,0,0,0.6925809398152848
"Nicholas County, Kentucky",0.03624104509060261,0.061185468451242835,0.28783856609648517,0.04135201129273428,0.5463743676222598,0.0,0.9999999999999999,0,0.5932203389830508,0.6451612903225806,0.8165382434370728,0.6840390879478828,0.5832223701731025,0.7249134948096885,1.0,0.0,0.7233115468409586,0.14799154334038056,0.563237774030354,0.467948717948718,0.47142857142857136,0.4524469067405357,0.39335180055401653,0.669527896995708,0.69195751138088,0.965687716151989,0.059307618894259416,0.0,0.019585572338822348,0.6890589866371102,0.5268510775998334,0.6859122401847576,1054,17,2,1,0.9515883487262765
"Flagler County, Florida",0.58322798145807,0.908604206500956,0.5771541486197881,0.6861139887023444,0.28330522765598654,0.0,0.8735999999999998,6,0.8711864406779659,0.8663594470046084,0.001667834150572066,0.6753528773072748,0.5699067909454062,0.6678200692041522,1.0,0.18296529968454261,0.5925925925925926,0.5327695560253699,0.4401349072512648,0.5705128205128206,0.5657142857142856,0.48384118190212383,0.42474607571560474,0.6652360515021458,0.46433990895295896,0.7930146402219429,0.4523709988604803,0.8829171061837265,0.5501618856315897,0.7922900210482697,0.43346072087877335,0.37908281095348073,510,9,2,6,0.6590209411685107
"Fayette County, Indiana",0.11125158027812895,0.20497131931166346,0.3489351509949902,0.1483278665935034,0.44519392917369316,0.0,0.6367999999999999,1,0.6101694915254237,0.6728110599078342,0.8265452483405051,0.5624321389793703,0.8255659121171772,0.6799307958477507,0.5608519309065131,0.2271293375394322,0.7690631808278866,0.17758985200845667,0.524451939291737,0.7500000000000001,0.4985714285714286,0.5133887349953834,0.47830101569713745,0.6094420600858368,0.6039453717754172,0.9583574469241991,0.08078422359676207,0.11927472705170565,0.1323968970483916,0.5712902960898012,0.2816163065986744,0.537116463213461,504,14,0,0,0.6435941675970095
"Putnam County, Ohio",0.13653603034134007,0.18661567877629062,0.6762140476238,0.2179346796359225,0.15514333895446883,0.0,0.5567999999999999,7,0.5423728813559321,0.5775729646697388,0.8599019313519465,0.8729641693811074,0.43142476697736354,0.5501730103806228,1.0,0.6435331230283913,0.7690631808278866,0.39746300211416485,0.8296795952782462,0.19230769230769235,0.8999999999999999,0.9843028624192061,0.9436749769159739,0.27896995708154504,0.19726858877086492,0.9496376268504352,0.013100977232211363,0.06548580929867541,0.5553418468393888,0.9366805249844483,0.6596960618095985,0.31309798746288353,1215,35,0,0,0.6070570722960861
"Ray County, Missouri",0.10619469026548672,0.16520076481835563,0.5857368116404863,0.14423334817924344,0.4080944350758854,0.0,0.6143999999999997,6,0.5999999999999999,0.6390168970814133,0.8699089362553788,0.6927252985884906,0.5858854860186419,0.5951557093425605,0.8265186350201246,0.5299684542586752,0.867102396514161,0.28329809725158556,0.639123102866779,0.5,0.7228571428571429,0.7386888273314867,0.7054478301015696,0.4613733905579399,0.36115326251896807,0.9525191735696019,0.054656949830527844,0.07613842542352883,0.0653229018458304,0.7600157648601287,0.49746985219160883,0.47674034971956447,1234,25,0,7,0.7350722284245071
"Bristol city, Virginia",0.04888327012220818,0.1682600382409178,0.22871798966088508,0.10703491085482095,0.6273187183811131,1.0,0.6239999999999998,9,0.5864406779661018,0.6574500768049157,0.7331465359084695,0.501628664495114,0.27696404793608526,0.7231833910034601,1.0,0.2271293375394322,0.5511982570806099,0.5750528541226215,0.5682967959527824,0.6602564102564102,0.49999999999999994,0.49492151431209613,0.42105263157894723,0.6609442060085836,0.6616084977238238,0.8876511598389203,0.22931353384811382,0.3470349296217334,0.25529356470430187,0.4009529013659364,0.41264045715908243,0.5506433520290334,175,46,2,6,0.17429547684292435
"Chesterfield County, Virginia",1.0,1.0,1.0,1.0,0.1720067453625633,0.3550309361906333,0.5087999999999998,8,0.49152542372881336,0.522273425499232,0.9199439607725408,0.6406080347448426,0.29027962716378164,0.5536332179930795,1.0,0.6561514195583598,0.3616557734204793,0.8625792811839321,0.7858347386172005,0.4102564102564103,0.8185714285714285,0.9122807017543859,0.8125577100646352,0.24034334763948492,0.22458270106221548,0.6517328771814261,0.9164637574042661,1.0,0.39557539277107284,0.7403414685577197,0.515215750164132,0.3474100956779941,283,46,2,6,0.8002977096654152
"Heard County, Georgia",0.0471976401179941,0.06424474187380497,0.37340572044470177,0.07027610932167314,0.5328836424957842,0.0,0.5695999999999998,2,0.5864406779661018,0.5591397849462366,0.8765802728576672,0.6319218241042346,0.7563249001331558,0.5207612456747405,0.8589890099673438,0.33438485804416407,0.7777777777777778,0.17758985200845667,0.5396290050590219,0.7500000000000001,0.4428571428571428,0.481994459833795,0.44136657433056314,0.611587982832618,0.7192716236722306,0.8561180616464334,0.3966210023012698,0.012846500120759843,0.0051120128422608825,0.6481424014593244,0.5915022546197578,0.39293962388650616,662,10,2,6,0.742650292635069
"Wayne County, Kentucky",0.10282343025705858,0.15908221797323135,0.15925829823756021,0.12883953375640075,0.7757166947723442,0.0,0.6303999999999997,9,0.6372881355932203,0.6697388632872504,0.849894926448514,0.5559174809989142,0.44207723035952073,0.6972318339100345,0.9947742142920784,0.14511041009463724,0.6427015250544662,0.08033826638477803,0.37605396290050586,0.7820512820512822,0.39857142857142863,0.3453370267774701,0.3010156971375808,0.8733905579399139,0.8406676783004552,0.9406416668358095,0.09004908811428061,0.01083789335378674,0.3038076713061787,0.5799702763709134,0.7415707193130828,0.4701418673705048,1586,17,2,1,0.755370614702798
"Clay County, Tennessee",0.037083860092709656,0.07036328871892925,0.1617532584179957,0.04555151735864192,0.7015177065767286,0.0,0.7871999999999996,9,0.7932203389830506,0.7987711213517664,0.7831815604256315,0.7991313789359391,0.6071904127829562,0.6141868512110726,1.0,0.47949526813880133,0.8104575163398693,0.18604651162790697,0.4198988195615514,0.43589743589743596,0.38999999999999996,0.31763619575253926,0.24376731301939053,0.892703862660944,0.8649468892261001,0.9623560031783176,0.06637949832412612,0.12948009131229157,0.035621574464358007,0.7967610695279639,0.22764989740591346,0.5189706367535467,309,42,2,1,0.6381812645894654
"Craig County, Virginia",0.019384745048461865,0.030592734225621414,0.47725594299514984,0.028753493095011365,0.3102866779089377,1.0,0.7935999999999998,4,0.8203389830508474,0.7772657450076806,0.7765102238233431,0.7426710097719869,0.0,1.0,1.0,0.0,0.8910675381263616,0.3932346723044397,0.5699831365935918,0.23717948717948717,0.6214285714285714,0.5798707294552172,0.5521698984302862,0.6266094420600857,0.5220030349013657,0.9551322320576519,0.006192830224030318,0.15032586703093362,0.003798046454832291,0.6356289919754954,0.7228569219515381,0.36192675684592546,363,46,2,6,0.5098954633106668
"Lawrence County, Tennessee",0.18373367045933417,0.2936902485659656,0.23899722560427938,0.2738537275947739,0.6273187183811131,0.0,0.5631999999999998,0,0.5525423728813559,0.58678955453149,0.8565662630508023,0.6970684039087949,0.45006657789613846,0.6782006920415224,1.0,0.2902208201892745,0.75599128540305,0.2241014799154334,0.5581787521079258,0.6666666666666667,0.5214285714285714,0.5263157894736843,0.44321329639889195,0.5557939914163089,0.5493171471927162,0.9452257889613687,0.07672540598455424,0.1731788921988119,0.18423718098979494,0.7092723022772274,0.8177752003294777,0.42098317387000994,852,42,2,1,0.6427822321458779
"Pulaski County, Kentucky",0.3472397808680995,0.5353728489483748,0.2021316939781641,0.4130804771360681,0.7689713322091064,0.0,0.6303999999999997,9,0.6237288135593217,0.6451612903225806,0.8098669068347846,0.6297502714440826,0.426098535286285,0.5484429065743944,1.0,0.36593059936908523,0.7342047930283224,0.2579281183932346,0.5531197301854974,0.5576923076923077,0.54,0.3471837488457988,0.2825484764542936,0.7253218884120171,0.6433990895295902,0.9583688919167397,0.03981687652210014,0.2368667744705615,0.11323221626899026,0.600850854077537,0.640687074939332,0.5272187396898713,1213,17,2,1,0.8712067390642447
"Tunica County, Mississippi",0.03624104509060261,0.05506692160611854,0.16065547593860408,0.06242828236100824,0.8330522765598652,0.0,0.3168000000000001,9,0.2677966101694915,0.3533026113671275,0.8599019313519465,0.26492942453854496,0.4740346205059921,0.5484429065743944,1.0,0.0,0.5032679738562091,0.41437632135306546,0.6222596964586846,0.7692307692307694,0.34714285714285714,0.3767313019390583,0.3268698060941828,0.7017167381974247,0.8194233687405159,0.1212140571964708,1.0,0.2777643394300196,0.3174219905008289,0.2186975982311251,0.6554484441988272,0.5846255361266909,1508,24,2,1,0.8714773842146216
"Ogle County, Illinois",0.23177412557943533,0.3334608030592734,0.688329574259995,0.33353264582825826,0.27655986509274877,0.0,0.9999999999999999,7,0.5999999999999999,0.6390168970814133,0.8265452483405051,0.6927252985884906,0.3275632490013316,0.5449826989619376,1.0,0.5110410094637224,0.5708061002178649,0.4397463002114165,0.715008431703204,0.4871794871794872,0.7528571428571429,0.8033240997229918,0.722068328716528,0.43133047210300424,0.3915022761760243,0.9452531654298499,0.04566167772211605,0.1288816186567871,0.3233940427860186,0.7081417810911586,0.6157281516031216,0.3573078192015836,1083,13,0,0,0.627626103724754
"Riverside County, California",1.0,1.0,0.6833596135805674,1.0,0.4688026981450254,0.2725798264764519,0.39039999999999997,7,0.37627118644067803,0.4055299539170506,1.0,0.5494028230184582,0.41810918774966715,0.6262975778546712,1.0,0.2965299684542587,0.39869281045751637,0.4608879492600423,0.5868465430016863,0.8012820512820514,0.4857142857142857,0.5743305632502309,0.49122807017543857,0.5107296137339055,0.6555386949924127,0.6059103279105118,0.2527770405241303,1.0,1.0,0.7039598132111522,0.5840481886534242,0.31309798746288353,1261,4,3,5,0.5770154606042154
"Inyo County, California",0.08849557522123894,0.11319311663479922,0.5314664377956528,0.11437748474193132,0.36424957841483985,0.0,0.7487999999999998,5,0.7491525423728813,0.7803379416282644,0.7364822042096135,0.5146579804560261,0.2583222370173103,0.7352941176470588,1.0,0.1324921135646688,0.5098039215686274,0.5158562367864692,0.6441821247892073,0.4102564102564103,0.622857142857143,0.5854108956602033,0.5447830101569713,0.613733905579399,0.4825493171471926,0.8076865874788668,0.0430407261135979,0.4954827975797224,0.31245148678650553,0.3946662086089303,0.4837583510385342,0.2586605080831409,723,4,3,5,0.5605061064312055
"Callahan County, Texas",0.058997050147492625,0.1193116634799235,0.36238797628789854,0.08351767688573816,0.44182124789207433,0.0,0.6783999999999998,2,0.6677966101694914,0.6881720430107529,0.8432235898462257,0.6319218241042346,0.48202396804260994,0.8442906574394462,1.0,0.23974763406940067,0.6797385620915033,0.35095137420718814,0.5042158516020235,0.32051282051282054,0.4828571428571428,0.29362880886426607,0.20313942751615882,0.4763948497854076,0.43399089529590273,0.9363059962701976,0.06857557220261143,0.25365572446758305,0.2296689771306509,0.6276694524345399,0.7226668353746789,0.514021774991752,215,43,2,8,0.5467032037619678
"Logan County, Arkansas",0.10029498525073746,0.1927342256214149,0.2744655795293508,0.13704169404137662,0.603709949409781,0.0,0.6559999999999996,0,0.677966101694915,0.6605222734254993,0.8198739117382169,0.5993485342019544,0.3675099866844208,0.7214532871972318,1.0,0.2082018927444795,0.7886710239651415,0.3128964059196617,0.536256323777403,0.4935897435897436,0.49714285714285716,0.4487534626038782,0.38965835641735913,0.7188841201716738,0.6676783004552351,0.9238754054306231,0.07463724172530854,0.7410676332015711,0.09537358707510951,0.6352330634929118,0.9386606386763522,0.532827449686572,886,3,2,8,0.6046212659426909
"Sumner County, Kansas",1.0,0.15296367112810708,0.5955170555477934,0.14899060114452944,0.3406408094435076,1.0,0.5919999999999997,6,0.5762711864406778,0.5960061443932413,0.8432235898462257,0.7209554831704668,0.5432756324900133,0.5380622837370241,1.0,0.3154574132492114,0.6187363834422657,0.4904862579281183,0.684654300168634,0.42307692307692313,0.72,0.7534626038781165,0.683287165281625,0.42060085836909866,0.36115326251896807,0.9373914234742351,0.036014328369235155,0.08365347213581766,0.14320232029093938,0.7317813176459564,0.7033444773736911,0.3642362256680963,1438,16,0,7,0.6827008277681926
"Marion County, South Carolina",0.14412136536030343,0.22638623326959847,0.1924712081595178,0.20287551335270684,0.9072512647554808,0.0,0.5503999999999999,9,0.5322033898305085,0.5990783410138248,0.8832516094599554,0.3604777415852335,0.5459387483355527,0.7785467128027681,0.6700704648198867,0.2965299684542587,0.6884531590413943,0.34672304439746293,0.49409780775716683,0.8653846153846155,0.35428571428571426,0.3748845798707295,0.3268698060941828,0.7510729613733905,0.8649468892261001,0.33961632024689337,1.0,0.24705171553903188,0.16184894112913376,0.3682878580657223,0.8832103295670934,0.441768393269548,924,40,2,6,0.6603741669203967
"Marshall County, Kansas",1.0,0.06730401529636712,0.5042015129438535,0.0597576589722201,0.26644182124789206,0.0,0.7263999999999998,4,0.7084745762711862,0.7373271889400922,0.74982487741419,0.8317046688382193,0.45006657789613846,0.4999999999999999,1.0,0.43533123028391174,0.8126361655773419,0.3932346723044397,0.7504215851602024,0.16666666666666669,0.7914285714285716,0.770083102493075,0.6389658356417358,0.45922746781115875,0.2913505311077389,0.9674998522202098,0.011694576451903149,0.1081433288476471,0.07716354764450217,0.7476259826837899,0.6776422545940551,0.3005608709996701,927,16,0,7,0.6827008277681926
"Pottawatomie County, Kansas",1.0,0.10095602294455067,0.8529370671244089,0.14743547155449802,0.22934232715008437,0.0,0.39679999999999993,8,0.41694915254237297,0.37788018433179726,0.8999299509656762,0.8512486427795873,0.24500665778961386,0.6055363321799307,1.0,0.4100946372239748,0.5163398692810457,0.7906976744186045,0.7959527824620573,0.21153846153846156,0.8300000000000001,0.9289012003693446,0.7128347183748845,0.2703862660944205,0.24582701062215476,0.9341452504529832,0.052071232434307925,0.33640342542141505,0.13561501714065052,0.9051575134353973,0.8635908414057498,0.31078851864071266,1194,16,0,7,0.6827008277681926
"St. Joseph County, Indiana",1.0,1.0,0.4740025149198619,1.0,0.4721753794266442,1.0,0.4543999999999998,4,0.4372881355932201,0.47004608294930883,0.8265452483405051,0.510314875135722,0.35952063914780297,0.5519031141868511,1.0,0.6435331230283913,0.5163398692810457,0.6088794926004227,0.6930860033726812,0.5192307692307693,0.6585714285714286,0.7349953831948293,0.6740535549399814,0.40772532188841193,0.44006069802731407,0.7720355426188201,0.5213316741708672,0.7510863886590065,0.4032473999203616,0.5343477006104205,0.581757189504343,0.3978884856483009,1400,14,0,0,0.699076423424338
